rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,key_scale,dynamic_complexity,happy,non_happy,arousal,valence,danceability,aggressive,non_aggressive,sad,non_sad,relaxed,non_relaxed,party,non_party
1,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,1,4,214488,Anna Zak,['israeli pop'],מי זאת,minor,7.50543499,0.115556456,0.884443521,3.823739529,4.022089481,1.185512781,0.191610187,0.808389843,0.464228928,0.535771072,0.258226871,0.741773069,0.505967855,0.494032115
2,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,5,6,194113,Full Trunk,['israeli rock'],ממותה,minor,3.75984025,0.223716646,0.776283383,4.807316303,4.542994022,1.111874819,0.63358897,0.36641106,0.885950506,0.114049487,0.677104235,0.322895795,0.288075775,0.711924195
3,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,2,3,189327,Noa Kirel,['israeli pop'],שלושה בנות,minor,4.060545444,0.201521829,0.798478186,4.540789604,4.6599617,1.135527611,0.338860959,0.661139071,0.830708206,0.169291809,0.446036994,0.553963006,0.331388891,0.668611109
4,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,4,21,170521,שחר סאול,['israeli hip hop'],דובשנייה,minor,3.964644909,0.163175389,0.836824656,4.589770317,4.657296181,1.06415987,0.334880561,0.665119469,0.762775898,0.237224072,0.350500375,0.649499655,0.43742457,0.562575459
5,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,5,7,4,168112,Eden Hason,['israeli mediterranean'],עושה לי צרות,major,5.490624428,0.226814151,0.773185849,5.148456573,4.988007545,1.048452139,0.181394696,0.818605304,0.855814815,0.144185141,0.410364002,0.589635968,0.406559527,0.593440473
6,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,3,11,166346,Harry Styles,['pop'],Harry's House,major,3.310305357,0.160915598,0.839084387,5.326809883,4.961022854,1.089622855,0.459332168,0.540667892,0.926098764,0.073901244,0.746894538,0.253105432,0.247354746,0.752645254
7,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,62,2,144212,Agam Buhbut,['israeli mediterranean'],בשורות טובות,minor,4.508795738,0.257074803,0.742925227,4.592467785,4.667992592,1.120225072,0.713302851,0.286697149,0.929166675,0.070833273,0.754797637,0.245202422,0.210371777,0.789628267
8,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,6,27,142883,Eden Hason,['israeli mediterranean'],מה פספסתי,minor,4.293644428,0.139168993,0.860831022,4.630846977,4.597428322,1.363166094,0.310677171,0.689322829,0.820390224,0.179609776,0.51271081,0.48728919,0.641640127,0.358359843
9,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,14,26,136172,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,minor,4.27933073,0.08757139,0.912428617,4.415838242,4.427283287,1.369568229,0.608197689,0.391802281,0.795448422,0.204551563,0.621115446,0.378884554,0.414392889,0.585607052
10,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,8,23,125825,Anna Zak,['israeli pop'],לך לישון,minor,4.072952747,0.054815773,0.945184171,4.506355286,4.50252533,1.422402859,0.174100265,0.82589978,0.719410956,0.280589074,0.393747896,0.606252074,0.275351375,0.724648654
11,spotify:track:6so2IwKQyYFkNv1G0FrZ95,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,9,12,16,113718,Nunu,['israeli hip hop'],ליבינג דה דרים,minor,5.134684086,0.052343968,0.947656095,3.873627186,4.563082695,1.046015978,0.188002884,0.811997116,0.505071342,0.494928598,0.1477952,0.8522048,0.622283697,0.377716362
12,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,9,9,111596,Eden Hason,['israeli mediterranean'],בואי נישן על זה,major,5.30604887,0.009956375,0.99004364,4.062847614,4.962136269,1.060719609,0.079011425,0.92098856,0.39696303,0.60303694,0.045224536,0.954775512,0.733552217,0.266447783
13,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,6,10,7,110835,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time,minor,7.391877651,0.005968451,0.994031489,3.616343498,4.599684715,1.332345366,0.042205974,0.957794011,0.361118585,0.638881445,0.024102194,0.975897849,0.83382684,0.166173205
14,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,13,72,105667,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),major,5.493142605,0.138685629,0.861314416,5.488412857,5.350234985,1.042759538,0.264210075,0.735789895,0.924473524,0.075526506,0.578078628,0.421921313,0.140628174,0.859371841
