rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:1ChZJDdEU5tR4ZrLeuDh5u,Osher Cohen,לופ,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,2,4,456083,Osher Cohen,['israeli mediterranean'],לופ,Israeli
2,spotify:track:5nYFRLTLrqiETyy6LUPfhQ,"STILLA, Ness",מגדלים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,1,13,429741,סטילה,['israeli hip hop'],מגדלים,Israeli
3,spotify:track:40i7ilG9ltStXi09E5m32E,Odeya,בן אדם,Helicon Aroma Music Ltd.,3,4,7,404824,אודיה,['israeli pop'],ילדה של אמונה,Israeli
4,spotify:track:78FrkrO3KgizjXDObyFvzW,Static,צ'יק צ'ק,Mobile1 Music,3,3,5,394147,Static,[],צ'יק צ'ק,Israeli
5,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,5,12,340696,Osher Cohen,['israeli mediterranean'],NEXT EPISODE,Israeli
6,spotify:track:3CZdlwKHGTvfveatbfKD3q,ששון איפרם שאולוב,תמיד אוהב אותי,Mobile1 Music,6,13,3,332922,ששון איפרם שאולוב,['israeli pop'],תמיד אוהב אותי,Israeli
7,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,6,9,321876,Jasmin Moallem,['israeli pop'],דאמ,Israeli
8,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,7,20,303758,סטילה,['israeli hip hop'],באמפרים,Israeli
9,spotify:track:4L5Uj4Dt6rjFL0H7hl2qHF,Omer Adam,עברנו הכל,P.A.I LTD,9,11,4,288264,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",עברנו הכל,Israeli
10,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,8,19,242708,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,Israeli
11,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,7,9,8,238494,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile,International
12,spotify:track:77oczEZHFyfbx5GFlIrfNk,"Odeya, E-Z, LIAD MEIR",הטוב הרע ועודיה,Helicon Aroma Music Ltd.,12,17,5,223158,אודיה,['israeli pop'],ילדה של אמונה,Israeli
13,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,9,10,17,220329,מ',[],לחזור הביתה,Israeli
14,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,15,20,213114,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
15,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,12,25,194462,Osher Cohen,['israeli mediterranean'],פלסטרים,Israeli
16,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,14,20,192215,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
17,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,16,29,160833,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
18,spotify:track:7hBNxod1lDW2HKu9wlBUp5,Odeya,עובד בכפר,Helicon Aroma Music Ltd.,15,19,7,159695,אודיה,['israeli pop'],ילדה של אמונה,Israeli
19,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,20,19,150892,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח,Israeli
20,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,18,26,150639,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,Israeli
21,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,22,36,146056,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
22,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,24,25,144883,ילד.,[],ילד.,Israeli
23,spotify:track:1hLd6flq2cPLvH2Xraimbu,שירז אברהם,תסביכים קשים,Mobile1 Music,23,44,10,132261,שירז אברהם,['israeli pop'],תסביכים קשים,Israeli
24,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,21,35,130684,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
25,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,26,21,128875,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
26,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,23,20,119930,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם,Israeli
27,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,30,43,119907,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
28,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,5,27,20,119587,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
29,spotify:track:5FQCwtsC3YanKJzpfkvnDt,Moshiko Mor,שותפה שלי,E.S Productions under exclusive license to D-Music,28,28,8,114488,Moshiko Mor,['israeli mediterranean'],שותפה שלי,Israeli
30,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,11,29,18,108361,Adam Port,['melodic house'],Move,International
31,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,32,37,103901,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
32,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,31,29,103586,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
33,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,36,147,103513,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
34,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,38,32,103095,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
35,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,33,40,7,101476,Sabrina Carpenter,['pop'],Short n' Sweet,International
36,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,39,70,100388,Osher Cohen,['israeli mediterranean'],Part II,Israeli
37,spotify:track:2WDgnb44mEO7gWUtECuNLJ,"Static, Adi Bity",מכשפה,Mobile1 Music,23,41,24,99309,Static,[],להרים,Israeli
38,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,11,37,26,98844,Sabrina Carpenter,['pop'],Short n' Sweet,International
39,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,45,27,98482,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
40,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,25,125,97425,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
41,spotify:track:3coSv6fcKv2JFWXfgT6q0e,Liran Danino,הרבה ממך נשאר,A.M Music Productions LTD,41,54,3,97390,Liran Danino,['israeli pop'],הרבה ממך נשאר,Israeli
42,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,23,50,129,94648,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
43,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,34,38,92402,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
44,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,58,36,90878,אודיה,['israeli pop'],אם אתה שלי,Israeli
